,resale_price
104644,366000.0
104645,420000.0
104646,290000.0
104647,308000.0
104648,300000.0
104649,520000.0
104650,560000.0
104651,345000.0
104652,420000.0
104653,400000.0
104654,328000.0
104655,370000.0
104656,265000.0
104657,516000.0
104658,1000000.0
104659,311000.0
104660,715000.0
104661,740000.0
104662,505000.0
104663,355000.0
104664,400000.0
104665,390000.0
104666,840000.0
104667,570000.0
104668,480000.0
104670,860000.0
104671,880000.0
104672,438000.0
104673,625000.0
104674,810000.0
104675,190000.0
104676,320000.0
104677,480000.0
104678,550000.0
104679,540000.0
104680,333000.0
104681,257000.0
104682,980000.0
104683,405000.0
104684,602000.0
104685,400000.0
104686,380000.0
104687,280000.0
104688,488000.0
104689,675000.0
104690,235000.0
104691,505000.0
104692,601688.0
104693,425000.0
104694,425000.0
104695,270000.0
104696,485000.0
104697,778000.0
104698,290000.0
104699,470000.0
104700,482888.0
104701,296800.0
104702,260000.0
104703,357000.0
104704,480000.0
104705,440000.0
104706,428000.0
104707,382000.0
104708,230000.0
104709,438000.0
104710,366000.0
104711,578000.0
104712,300000.0
104713,405000.0
104714,458000.0
104715,385000.0
104716,650000.0
104717,592000.0
104718,460000.0
104719,348000.0
104720,300000.0
104721,580001.0
104722,358000.0
104723,330000.0
104724,560000.0
104725,416000.0
104726,460000.0
104727,355000.0
104728,320000.0
104729,575000.0
104730,500000.0
104731,600000.0
104732,381000.0
104733,498000.0
104734,388000.0
104735,331000.0
104736,675000.0
104737,310000.0
104738,520000.0
104739,630000.0
104740,625000.0
104741,508888.0
104742,355000.0
104743,825000.0
104744,303000.0
104745,686000.0
104746,402000.0
104747,375000.0
104748,461000.0
104749,260000.0
104750,350000.0
104751,265000.0
104752,588000.0
104753,777000.0
104754,400000.0
104755,528000.0
104756,590000.0
104757,745000.0
104758,618000.0
104759,555000.0
104760,340000.0
104761,412000.0
104762,500000.0
104763,265000.0
104764,248000.0
104765,490000.0
104766,435000.0
104767,460000.0
104768,805000.0
104769,327000.0
104770,294000.0
104771,900000.0
104772,285000.0
104773,432000.0
104774,525000.0
104775,352000.0
104776,880000.0
104777,395000.0
104778,440000.0
104779,650000.0
104780,428888.0
104781,470000.0
104782,345000.0
104783,575000.0
104784,508000.0
104785,522888.0
104786,325000.0
104787,250000.0
104788,470888.0
104789,470000.0
104790,635000.0
104791,320000.0
104792,343000.0
104793,620000.0
104794,903888.0
104795,585000.0
104796,365000.0
104797,675000.0
104798,625000.0
104799,395000.0
104800,810000.0
104801,760000.0
104802,425000.0
104803,657000.0
104804,468000.0
104805,418000.0
104806,1138888.0
104807,360000.0
104808,340000.0
104809,425000.0
104810,675000.0
104811,470000.0
104812,548000.0
104813,677000.0
104814,610888.0
104815,790000.0
104816,335000.0
104817,450000.0
104818,485000.0
104819,590000.0
104820,391000.0
104821,480000.0
104822,328000.0
104823,470000.0
104824,865000.0
104825,600000.0
104826,630000.0
104827,460000.0
104828,515000.0
104829,418000.0
104830,600000.0
104831,560000.0
104832,377000.0
104833,688800.0
104834,423000.0
104835,675000.0
104836,530000.0
104837,520000.0
104838,260000.0
104839,610000.0
104840,335000.0
104841,760000.0
104842,490000.0
104843,417000.0
104844,461000.0
104845,752000.0
104846,580000.0
104847,525000.0
104848,480000.0
104849,530000.0
104850,302000.0
104851,575000.0
104852,345000.0
104853,365000.0
104854,715000.0
104855,545000.0
104856,348888.0
104857,800000.0
104858,378000.0
104859,325000.0
104860,655000.0
104861,405000.0
104862,580000.0
104863,690000.0
104864,325000.0
104865,407000.0
104866,350000.0
104867,580000.0
104868,445000.0
104869,270000.0
104870,450000.0
104871,520000.0
104872,612888.0
104873,855000.0
104874,430000.0
104875,800000.0
104876,415000.0
104877,560000.0
104878,275000.0
104879,318000.0
104880,598000.0
104881,315000.0
104882,466000.0
104883,340000.0
104884,415000.0
104885,399000.0
104886,450000.0
104887,355000.0
104888,960000.0
104889,380000.0
104890,306000.0
104891,326000.0
104892,670000.0
104893,358000.0
104894,428000.0
104895,670000.0
104896,341000.0
104897,335000.0
104898,295000.0
104899,300000.0
104900,480000.0
104901,590000.0
104902,465000.0
104903,400000.0
104904,973000.0
104905,595000.0
104906,390000.0
104907,855000.0
104908,440000.0
104909,350000.0
104910,428000.0
104911,595000.0
104912,395000.0
104913,680000.0
104914,745000.0
104915,520000.0
104916,575000.0
104917,350000.0
104918,338000.0
104919,580000.0
104920,305000.0
104921,313000.0
104922,250000.0
104923,565000.0
104924,452500.0
104925,510000.0
104926,568000.0
104927,962000.0
104928,500000.0
104929,505000.0
104930,480000.0
104931,351000.0
104932,518888.0
104933,258000.0
104934,572000.0
104935,570000.0
104936,410000.0
104937,415000.0
104938,350000.0
104939,610000.0
104940,324000.0
104941,790000.0
104942,375000.0
104943,450000.0
104944,940888.0
104945,370000.0
104946,720000.0
104947,297000.0
104948,285000.0
104949,758000.0
104950,385000.0
104951,680000.0
104952,470000.0
104953,246500.0
104954,315000.0
104955,236000.0
104956,228000.0
104957,970000.0
104958,488888.0
104959,445000.0
104960,345000.0
104961,425000.0
104962,372000.0
104963,426000.0
104964,668888.0
104965,450000.0
104966,390000.0
104967,560000.0
104968,310500.0
104969,300000.0
104970,520000.0
104971,600000.0
104972,570000.0
104973,648000.0
104974,410000.0
104975,770000.0
104976,210000.0
104977,375000.0
104978,325000.0
104979,605000.0
104980,610000.0
104981,950000.0
104982,389000.0
104983,380000.0
104984,436000.0
104985,700000.0
104986,380000.0
104987,313000.0
104988,355000.0
104989,365000.0
104990,388000.0
104991,528000.0
104992,279999.0
104993,650000.0
104994,580000.0
104995,678000.0
104996,415000.0
104997,750000.0
104998,640000.0
104999,340000.0
105000,568000.0
105002,312000.0
105003,383000.0
105004,335000.0
105005,420000.0
105006,368000.0
105007,385000.0
105008,290000.0
105009,615000.0
105010,278000.0
105011,470000.0
105012,300000.0
105013,330000.0
105014,316000.0
105015,385000.0
105016,440000.0
105017,830000.0
105018,395000.0
105019,650000.0
105020,465000.0
105021,780000.0
105022,520000.0
105023,635000.0
105024,445000.0
105025,710000.0
105026,680000.0
105027,478000.0
105028,343888.0
105029,620000.0
105030,880000.0
105031,418000.0
105032,300000.0
105033,560000.0
105034,215001.0
105035,638000.0
105036,465000.0
105037,328000.0
105038,427000.0
105039,610000.0
105040,457000.0
105041,500000.0
105042,748000.0
105043,348000.0
105044,285000.0
105045,440000.0
105046,318000.0
105047,365000.0
105048,960000.0
105049,245000.0
105050,385000.0
105051,658000.0
105052,440000.0
105053,950000.0
105054,274000.0
105055,698000.0
105056,670000.0
105057,286888.0
105058,565000.0
105059,380000.0
105060,320000.0
105061,390000.0
105062,635000.0
105063,648000.0
105064,380000.0
105065,330000.0
105066,440000.0
105067,570000.0
105068,340000.0
105069,570000.0
105070,365000.0
105071,367000.0
105072,430000.0
105073,517000.0
105074,323000.0
105075,347000.0
105076,800000.0
105077,543000.0
105078,545000.0
105079,700800.0
105080,430000.0
105081,1320000.0
105082,570000.0
105083,275000.0
105084,825000.0
105085,370000.0
105086,358000.0
105087,695588.0
105088,632000.0
105089,279000.0
105090,318000.0
105091,503000.0
105092,668000.0
105093,540000.0
105094,660000.0
105095,250000.0
105096,540000.0
105097,270000.0
105098,510000.0
105099,640000.0
105100,378000.0
105101,460000.0
105102,420000.0
105103,638000.0
105104,810000.0
105105,420000.0
105106,700000.0
105107,745000.0
105108,900000.0
105109,820000.0
105110,388000.0
105111,350000.0
105112,560000.0
105113,500000.0
105114,300000.0
105115,360000.0
105116,428888.0
105117,385000.0
105118,490000.0
105119,283000.0
105120,575000.0
105121,920000.0
105122,428000.0
105123,382000.0
105124,540000.0
105125,375000.0
105126,600000.0
105127,256000.0
105128,460000.0
105129,420000.0
105130,390000.0
105131,370000.0
105132,315000.0
105133,460000.0
105134,855000.0
105135,520000.0
105136,390000.0
105137,721800.0
105138,652000.0
105139,408000.0
105140,405000.0
105141,420000.0
105142,255000.0
105143,638000.0
105144,928000.0
105145,440000.0
105146,606888.0
105147,890000.0
105148,900000.0
105149,365000.0
105150,366000.0
105151,600000.0
105152,438000.0
105153,312000.0
105154,410000.0
105155,420000.0
105156,550000.0
105157,395000.0
105158,308000.0
105159,505000.0
105160,800000.0
105161,368000.0
105162,495000.0
105163,490000.0
105164,475000.0
105165,560000.0
105166,535000.0
105167,670000.0
105168,551000.0
105169,452000.0
105170,738000.0
105171,326000.0
105172,270000.0
105173,597000.0
105174,448000.0
105175,425000.0
105176,620000.0
105177,335000.0
105178,340000.0
105179,435000.0
105180,408000.0
105181,480000.0
105182,345000.0
105183,310000.0
105184,706000.0
105185,325000.0
105186,638000.0
105187,708000.0
105188,475000.0
105189,473000.0
105190,535000.0
105191,490000.0
105192,325000.0
105193,590000.0
105194,295000.0
105195,450000.0
105196,235000.0
105197,336000.0
105198,730000.0
105199,308000.0
105200,630000.0
105201,665000.0
105202,278000.0
105203,740000.0
105204,400000.0
105205,475000.0
105206,620000.0
105207,620000.0
105208,415000.0
105209,465000.0
105210,380000.0
105211,362000.0
105212,455000.0
105213,505000.0
105214,765000.0
105215,440000.0
105216,245000.0
105217,245000.0
105218,540000.0
105219,400000.0
105220,510000.0
105221,670000.0
105222,435000.0
105223,285000.0
105224,582800.0
105225,785000.0
105226,570000.0
105227,665000.0
105228,398500.0
105229,448000.0
105230,425000.0
105231,250000.0
105232,580000.0
105233,906000.0
105234,310000.0
105235,358000.0
105236,430000.0
105237,375000.0
105238,630000.0
105239,456000.0
105240,457000.0
105241,545000.0
105242,675000.0
105243,460000.0
105244,395000.0
105245,733000.0
105246,323000.0
105247,645000.0
105248,328000.0
105249,530000.0
105250,395000.0
105251,385000.0
105252,660000.0
105253,285000.0
105254,370000.0
105255,550000.0
105256,505000.0
105257,666000.0
105258,468000.0
105259,470000.0
105260,562000.0
105261,645000.0
105262,380000.0
105263,485000.0
105264,695000.0
105265,538000.0
105266,645000.0
105267,510000.0
105268,383000.0
105269,868000.0
105270,328000.0
105271,650000.0
105272,500000.0
105273,644000.0
105274,435000.0
105275,293000.0
105276,327000.0
105277,470000.0
105278,555888.0
105279,395000.0
105280,360000.0
105281,605000.0
105282,310000.0
105283,338000.0
105284,215000.0
105285,685000.0
105286,562888.0
105287,375000.0
105288,505000.0
105289,740000.0
105290,580000.0
105291,510000.0
105292,545000.0
105293,820000.0
105294,960000.0
105295,335000.0
105296,485000.0
105297,441000.0
105298,570000.0
105299,535000.0
105300,440000.0
105301,478000.0
105302,400000.0
105303,513000.0
105304,556000.0
105305,490000.0
105306,400000.0
105307,485000.0
105308,420000.0
105309,660000.0
105310,560000.0
105311,200000.0
105312,428000.0
105313,1088888.0
105314,395000.0
105315,470000.0
105316,410000.0
105317,456888.0
105318,460000.0
105319,430000.0
105320,275000.0
105321,300000.0
105322,400000.0
105323,440000.0
105324,390000.0
105325,660000.0
105326,700000.0
105327,490000.0
105328,600000.0
105329,309000.0
105330,570000.0
105331,528000.0
105332,416000.0
105333,649888.0
105334,815000.0
105335,238000.0
105336,754000.0
105337,465000.0
105338,230000.0
105339,585000.0
105340,600000.0
105341,250000.0
105342,660000.0
105343,356000.0
105344,285000.0
105345,420000.0
105346,758000.0
105347,300000.0
105348,655000.0
105349,312000.0
105350,343800.0
105351,448888.0
105352,365000.0
105353,375000.0
105354,725000.0
105355,370000.0
105356,345000.0
105357,760000.0
105358,870000.0
105359,428000.0
105360,490000.0
105361,238000.0
105362,458000.0
105363,362000.0
105364,400000.0
105365,565000.0
105366,520000.0
105367,790000.0
105368,710000.0
105369,455000.0
105370,348888.0
105371,605000.0
105372,435000.0
105373,330000.0
105374,535000.0
105375,650000.0
105376,339000.0
105377,240000.0
105378,698000.0
105379,530000.0
105380,783000.0
105381,368000.0
105382,325000.0
105383,300000.0
105384,500000.0
105385,615000.0
105386,340000.0
105387,336888.0
105388,485000.0
105389,280000.0
105390,445000.0
105391,400898.0
105392,775000.0
105393,525000.0
105394,550000.0
105395,288000.0
105396,400000.0
105397,655000.0
105398,315000.0
105399,480000.0
105400,270000.0
105401,425000.0
105402,290000.0
105403,537000.0
105404,350000.0
105405,380000.0
105406,295000.0
105407,470888.0
105408,418888.0
105409,456888.0
105410,438000.0
105411,615000.0
105412,347500.0
105413,588000.0
105414,405000.0
105415,480000.0
105416,576000.0
105417,328000.0
105418,510000.0
105419,580000.0
105420,268000.0
105421,344888.0
105422,525000.0
105423,358000.0
105424,415000.0
105425,380000.0
105426,305000.0
105427,330000.0
105428,820000.0
105429,1008000.0
105430,298000.0
105431,305000.0
105432,390000.0
105433,430000.0
105434,425000.0
105435,930000.0
105436,390000.0
105437,558000.0
105438,652000.0
105439,813000.0
105440,550000.0
105441,540888.0
105442,250000.0
105443,472000.0
105444,515000.0
105445,455000.0
105446,395000.0
105447,390000.0
105448,380000.0
105449,422000.0
105450,459000.0
105451,440000.0
105452,462000.0
105453,420000.0
105454,595000.0
105455,475000.0
105456,275000.0
105457,948000.0
105458,570000.0
105459,390000.0
105460,550000.0
105461,540000.0
105462,500000.0
105463,460000.0
105464,610000.0
105465,420000.0
105466,575000.0
105467,520000.0
105468,600000.0
105469,770000.0
105470,740000.0
105471,528000.0
105472,545000.0
105473,690000.0
105474,690000.0
105475,508888.0
105476,500000.0
105477,495000.0
105478,425000.0
105479,330000.0
105480,790000.0
105481,330000.0
105482,555000.0
105483,635000.0
105484,530000.0
105485,210000.0
105486,760000.0
105487,636000.0
105488,475000.0
105489,490000.0
105490,405000.0
105491,428888.0
105492,408000.0
105493,620000.0
105494,371000.0
105495,570000.0
105496,335000.0
105497,788000.0
105498,725000.0
105499,350000.0
105500,592888.0
105501,575000.0
105502,595000.0
105503,500000.0
105504,525000.0
105505,622000.0
105506,455000.0
105507,700000.0
105508,668000.0
105509,550000.0
105510,408000.0
105511,285000.0
105512,354000.0
105513,208000.0
105514,426000.0
105515,390000.0
105516,406888.0
105517,490000.0
105518,515000.0
105519,470000.0
105520,343000.0
105521,470000.0
105522,525000.0
105523,785000.0
105524,505000.0
105525,548000.0
105526,740000.0
105527,408000.0
105528,690000.0
105529,350000.0
105530,240000.0
105531,1155000.0
105532,475000.0
105533,382000.0
105534,655000.0
105535,568000.0
105536,385000.0
105537,458888.0
105538,510000.0
105539,618000.0
105540,313000.0
105541,460000.0
105542,290000.0
105543,582000.0
105544,270000.0
105545,600000.0
105546,458888.0
105547,810000.0
105548,405000.0
105549,420000.0
105550,405000.0
105551,388000.0
105552,288888.0
105553,325000.0
105554,423888.0
105555,525000.0
105556,248888.0
105557,430000.0
105558,630000.0
105559,295000.0
105560,658888.0
105561,648888.0
105562,485000.0
105563,385000.0
105564,416000.0
105565,438000.0
105566,287000.0
105567,445000.0
105568,450000.0
105569,375000.0
105570,358000.0
105571,325000.0
105572,327000.0
105573,428000.0
105574,709000.0
105575,652000.0
105576,488888.0
105577,483888.0
105578,302000.0
105579,422000.0
105580,410000.0
105581,360000.0
105582,470000.0
105583,398000.0
105584,918000.0
105585,325000.0
105586,560000.0
105587,525000.0
105588,519500.0
105589,735000.0
105590,383000.0
105591,505000.0
105592,605000.0
105593,310000.0
105594,266000.0
105595,470000.0
105596,480000.0
105597,398000.0
105598,405000.0
105599,340000.0
105600,900000.0
105601,720000.0
105602,410000.0
105603,533000.0
105604,568000.0
105605,640000.0
105606,785000.0
105607,450000.0
105608,460000.0
105609,400000.0
105610,475000.0
105611,290000.0
105612,500000.0
105613,665000.0
105614,478000.0
105615,538000.0
105616,515000.0
105617,680000.0
105618,295000.0
105619,650000.0
105620,420000.0
105621,395000.0
105622,425000.0
105623,400000.0
105624,638000.0
105625,513000.0
105626,385000.0
105627,565000.0
105628,538000.0
105629,400000.0
105630,310000.0
105631,550000.0
105632,265000.0
105633,395000.0
105634,270000.0
105635,518888.0
105636,418000.0
105637,428000.0
105638,640000.0
105639,365000.0
105640,1000000.0
105641,340000.0
105642,530000.0
105643,555000.0
105644,608000.0
105645,580000.0
105646,485000.0
105647,558000.0
105648,386000.0
105649,350000.0
105650,652888.0
105651,355000.0
105652,770000.0
105653,630000.0
105654,360000.0
105655,550000.0
105656,370000.0
105657,388888.0
105658,630000.0
105659,500000.0
105660,1000000.0
105661,925000.0
105662,500000.0
105663,429000.0
105664,705000.0
105665,495000.0
105666,612000.0
105667,550000.0
105668,358000.0
105669,400000.0
105670,455000.0
105671,598000.0
105672,670000.0
105673,562000.0
105674,620000.0
105675,530000.0
105676,590000.0
105677,688888.0
105678,598000.0
105679,550000.0
105680,620000.0
105681,575000.0
105682,660000.0
105683,585000.0
105684,318000.0
105685,821000.0
105686,315000.0
105687,850000.0
105688,490000.0
105689,545000.0
105690,385000.0
105691,330000.0
105692,540000.0
105693,408000.0
105694,366000.0
105695,272000.0
105696,383000.0
105697,722000.0
105698,873000.0
105699,390000.0
105700,670000.0
105701,350000.0
105702,1180000.0
105703,360000.0
105704,618888.0
105705,780000.0
105706,415000.0
105707,539000.0
105708,760000.0
105709,1200000.0
105710,301000.0
105711,780000.0
105712,468800.0
105713,580000.0
105714,420000.0
105715,813000.0
105716,590000.0
105717,539000.0
105718,655000.0
105719,525000.0
105720,675000.0
105721,460000.0
105722,800000.0
105723,300000.0
105724,380000.0
105725,400000.0
105726,698000.0
105727,368000.0
105728,535000.0
105729,599000.0
105730,628888.0
105731,410000.0
105732,677000.0
105733,800888.0
105734,485000.0
105735,345000.0
105736,816000.0
105737,317000.0
105738,270000.0
105739,215000.0
105740,530000.0
105741,690000.0
105742,690000.0
105743,355000.0
105744,440000.0
105745,740888.0
105746,828888.0
105747,315000.0
105748,415000.0
105749,700000.0
105750,555000.0
105751,578000.0
105752,588000.0
105753,858000.0
105754,790000.0
105755,305000.0
105756,998000.0
105757,470000.0
105758,315000.0
105759,408000.0
105760,888000.0
105761,465000.0
105762,290000.0
105763,350000.0
105764,430000.0
105765,535000.0
105766,555000.0
105767,435000.0
105768,520000.0
105769,319888.0
105770,253000.0
105771,548000.0
105772,500000.0
105773,505000.0
105774,605000.0
105775,580000.0
105776,380000.0
105777,430000.0
105778,388000.0
105779,370000.0
105780,520000.0
105781,1150000.0
105782,490000.0
105783,728000.0
105784,556000.0
105785,808000.0
105786,230000.0
105787,435000.0
105788,355000.0
105789,385000.0
105790,900000.0
105791,555000.0
105792,500000.0
105793,440000.0
105794,455000.0
105795,578000.0
105796,601000.0
105797,500000.0
105798,721800.0
105799,460000.0
105800,720888.0
105801,300000.0
105802,390000.0
105803,660000.0
105804,635000.0
105805,400000.0
105806,365000.0
105807,365000.0
105808,608700.0
105809,608000.0
105810,350000.0
105811,503000.0
105812,995000.0
105813,605000.0
105814,350000.0
105815,630000.0
105816,420000.0
105817,265000.0
105818,480000.0
105819,305000.0
105820,750000.0
105821,432000.0
105822,572000.0
105823,396800.0
105824,476888.0
105825,545000.0
105826,310000.0
105827,410000.0
105828,406000.0
105829,535000.0
105830,323000.0
105831,570000.0
105832,355000.0
105833,398000.0
105834,276000.0
105835,308000.0
105836,375000.0
105837,885000.0
105838,341000.0
105839,262888.0
105840,655000.0
105841,600000.0
105842,325000.0
105843,428000.0
105844,520000.0
105845,428000.0
105846,570000.0
105847,570000.0
105848,348000.0
105849,420000.0
105850,405000.0
105851,375000.0
105852,439000.0
105853,630000.0
105854,850000.0
105855,420000.0
105856,480000.0
105857,472000.0
105858,440000.0
105859,345000.0
105860,538000.0
105861,470000.0
105862,530000.0
105863,308000.0
105864,515000.0
105865,446000.0
105866,593000.0
105867,748000.0
105868,628000.0
105869,657968.0
105870,280000.0
105871,380000.0
105872,578000.0
105873,455800.0
105874,375000.0
105875,278000.0
105876,532000.0
105877,450000.0
105878,300000.0
105879,438000.0
105880,420000.0
105881,520000.0
105882,485000.0
105883,400000.0
105884,280000.0
105885,568000.0
105886,320000.0
105887,675000.0
105888,330000.0
105889,512000.0
105890,830000.0
105891,648000.0
105892,560000.0
105893,600000.0
105894,338000.0
105895,790000.0
105896,450000.0
105897,566000.0
105898,382000.0
105899,585000.0
105900,425000.0
105901,545000.0
105902,785000.0
105903,1200000.0
105904,418000.0
105905,181000.0
105906,500000.0
105907,293000.0
105908,500000.0
105909,723000.0
105910,398000.0
105911,488000.0
105912,275000.0
105913,260000.0
105914,538888.0
105915,460000.0
105916,340000.0
105917,440000.0
105918,365000.0
105919,735000.0
105920,585000.0
105921,755333.0
105922,430000.0
105923,760000.0
105924,800000.0
105925,820000.0
105926,245000.0
105927,448000.0
105928,325000.0
105929,587000.0
105930,300000.0
105931,290000.0
105932,465000.0
105933,543000.0
105934,778000.0
105935,600000.0
105936,360000.0
105937,420000.0
105938,849000.0
105939,808000.0
105940,335000.0
105941,415000.0
105942,792000.0
105943,550888.0
105944,409000.0
105945,535000.0
105946,355000.0
105947,480000.0
105948,385000.0
105949,395000.0
105950,332000.0
105951,455000.0
105952,463888.0
105953,495000.0
105954,655000.0
105955,530000.0
105956,480000.0
105957,385000.0
105958,375000.0
105959,448000.0
105960,550000.0
105961,465000.0
105962,425000.0
105963,990000.0
105964,730000.0
105965,326000.0
105966,378000.0
105967,298000.0
105968,372000.0
105969,256000.0
105970,683000.0
105971,490000.0
105972,520000.0
105973,625000.0
105974,525000.0
105975,668000.0
105976,235000.0
105977,394000.0
105978,325000.0
105979,460000.0
105980,280000.0
105981,700000.0
105982,516000.0
105983,325000.0
105984,505000.0
105985,515000.0
105986,468000.0
105987,545000.0
105988,320000.0
105989,390000.0
105990,588000.0
105991,800000.0
105992,390000.0
105993,560000.0
105994,529000.0
105995,340000.0
105996,408000.0
105997,440000.0
105998,750000.0
105999,502000.0
106000,388000.0
106001,490000.0
106002,350000.0
106003,225000.0
106004,720000.0
106005,480000.0
106006,700000.0
106007,280000.0
106008,682000.0
106009,330000.0
106010,275000.0
106011,610000.0
106012,488000.0
106013,430000.0
106014,328000.0
106015,465000.0
106016,672000.0
106017,388000.0
106018,558000.0
106019,570000.0
106020,330000.0
106021,250000.0
106022,668000.0
106023,555000.0
106024,330000.0
106025,580888.0
106026,288000.0
106027,220000.0
106028,550000.0
106029,550888.0
106030,845000.0
106031,360000.0
106032,590000.0
106033,393000.0
106034,405000.0
106035,333000.0
106036,268000.0
106037,408000.0
106038,500000.0
106039,362000.0
106040,560000.0
106041,375000.0
106042,495000.0
106043,508000.0
106044,442000.0
106045,525000.0
106046,395000.0
106047,450000.0
106048,333000.0
106049,270000.0
106050,635000.0
106051,400000.0
106052,345000.0
106053,740000.0
106054,490000.0
106055,395000.0
106056,438000.0
106057,605000.0
106058,481000.0
106059,436000.0
106060,640000.0
106061,555000.0
106062,460000.0
106063,340000.0
106064,508000.0
106065,384000.0
106066,280000.0
106067,270000.0
106068,675000.0
106069,368000.0
106070,565000.0
106071,638000.0
106072,465000.0
106073,570000.0
106074,450000.0
106075,266888.0
106076,482000.0
106077,825000.0
106078,858137.0
106079,455000.0
106080,1000000.0
106081,415000.0
106082,440000.0
106083,635000.0
106084,328000.0
106085,555000.0
106086,608000.0
106087,390000.0
106088,348000.0
106089,626888.0
106090,338000.0
106091,455000.0
106092,288000.0
106093,595000.0
106094,420000.0
106095,400000.0
106096,412000.0
106097,410000.0
106098,347888.0
106099,570188.0
106100,270000.0
106101,808000.0
106102,600000.0
106103,425000.0
106104,388000.0
106105,870000.0
106106,475000.0
106107,460000.0
106108,235000.0
106109,500000.0
106110,310000.0
106111,352000.0
106112,490000.0
106113,543000.0
106114,303000.0
106115,415000.0
106116,521000.0
106117,615000.0
106118,368000.0
106119,548000.0
106120,375000.0
106121,750000.0
106122,233000.0
106123,268888.0
106124,371888.0
106125,730000.0
106126,610000.0
106127,517000.0
106128,620000.0
106129,300000.0
106130,545000.0
106131,475000.0
106132,430000.0
106133,608000.0
106134,550000.0
106135,580000.0
106136,428000.0
106137,500000.0
106138,488000.0
106139,430000.0
106140,595000.0
106141,245000.0
106142,308000.0
106143,600000.0
106144,335000.0
106145,519000.0
106146,305000.0
106147,455000.0
106148,625000.0
106149,305000.0
106150,570000.0
106151,670000.0
106152,290000.0
106153,730000.0
106154,715000.0
106155,282000.0
106156,450000.0
106157,490000.0
106158,440000.0
106159,214500.0
106160,360000.0
106161,350000.0
106162,430000.0
106163,613888.0
106164,485000.0
106165,970000.0
106166,720000.0
106167,640000.0
106168,325000.0
106169,410000.0
106170,558888.0
106171,385000.0
106172,555000.0
106173,222000.0
106174,375000.0
106175,320000.0
106176,610888.0
106177,323000.0
106178,738000.0
106179,836000.0
106180,478000.0
106181,175000.0
106182,604898.0
106183,420000.0
106184,263000.0
106185,345000.0
106186,410000.0
106187,340000.0
106188,408000.0
106189,652888.0
106190,315000.0
106191,500000.0
106192,232000.0
106193,1105000.0
106194,480000.0
106195,358000.0
106196,380000.0
106197,420000.0
106198,730000.0
106199,420000.0
106200,455000.0
106201,670000.0
106202,332000.0
106203,300000.0
106204,540000.0
106205,465888.0
106206,355000.0
106207,265000.0
106208,410000.0
106209,520000.0
106210,300000.0
106211,322000.0
106212,273000.0
106213,543000.0
106214,380000.0
106215,375000.0
106216,808000.0
106217,500000.0
106218,440000.0
106219,670000.0
106220,900000.0
106221,500000.0
106222,545000.0
106223,490000.0
106224,600000.0
106225,570000.0
106226,500000.0
106227,788000.0
106228,811888.0
106229,1038888.0
106230,480000.0
106231,245000.0
106232,340000.0
106233,376000.0
106234,255000.0
106235,262000.0
106236,247000.0
106237,357000.0
106238,465000.0
106239,565000.0
106240,310000.0
106241,878000.0
106242,340000.0
106243,868000.0
106244,477000.0
106245,625000.0
106246,520000.0
106247,623088.0
106248,640000.0
106249,890000.0
106250,400000.0
106251,485000.0
106252,380000.0
106253,465000.0
106254,402000.0
106255,475000.0
106256,518000.0
106257,643000.0
106258,907000.0
106259,663800.0
106260,550000.0
106261,770000.0
106262,558000.0
106263,500000.0
106264,355000.0
106265,420000.0
106266,410000.0
106267,408000.0
106268,378000.0
106269,960000.0
106270,220000.0
106271,460888.0
106272,598888.0
106273,575888.0
106274,355000.0
106275,625000.0
106276,450000.0
106277,692000.0
106278,325000.0
106279,503000.0
106280,780000.0
106281,430000.0
106282,910000.0
106283,379000.0
106284,740000.0
106285,565000.0
106286,320000.0
106287,510000.0
106288,550000.0
106289,460000.0
106290,390000.0
106291,580000.0
106292,475000.0
106293,220000.0
106294,700000.0
106295,290000.0
106296,498000.0
106297,438888.0
106298,465000.0
106299,773000.0
106300,555000.0
106301,400000.0
106302,625000.0
106303,330000.0
106304,688000.0
106305,548000.0
106306,800000.0
106307,808000.0
106308,330000.0
106309,565000.0
106310,460000.0
106311,530000.0
106312,422000.0
106313,715000.0
106314,735000.0
106315,456000.0
106316,760000.0
106317,598000.0
106318,408888.0
106319,600000.0
106320,545000.0
106321,789000.0
106322,500000.0
106323,400000.0
106324,495000.0
106325,638000.0
106326,515000.0
106327,600000.0
106328,337000.0
106329,328888.0
106330,1450000.0
106331,345000.0
106332,428000.0
106333,505000.0
106334,730000.0
106335,368000.0
106336,340000.0
106337,518888.0
106338,400000.0
106339,565000.0
106340,638000.0
106341,408000.0
106342,520000.0
106343,458000.0
106344,356000.0
106345,490000.0
106346,456800.0
106347,470000.0
106348,468888.0
106349,465000.0
106350,785000.0
106351,598000.0
106352,490000.0
106353,510000.0
106354,563888.0
106355,642500.0
106356,248000.0
106357,385000.0
106358,530000.0
106359,512500.0
106360,550000.0
106361,430000.0
106362,450000.0
106363,578888.0
106364,600000.0
106365,490000.0
106366,358888.0
106367,530000.0
106368,420000.0
106369,725000.0
106370,500000.0
106371,935000.0
106372,557000.0
106373,395000.0
106374,300000.0
106375,445000.0
106376,615000.0
106377,660000.0
106378,835000.0
106379,665000.0
106380,250000.0
106381,558000.0
106382,290000.0
106383,355000.0
106384,420000.0
106385,333000.0
106386,480000.0
106387,525888.0
106388,370000.0
106389,262000.0
106390,800000.0
106391,920000.0
106392,583000.0
